Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_278,278,6,0,0,0,0,0,0.500,3.300,3.800,0.222,278,5.155,15.916,0,1.477,2.287,0.560,1.387,0.635,1928.093,2179.385,1651.433,1980.407,191.495
Track_279,279,12,0,0,0,0,0,1.100,3.400,4.500,0.111,279,13.457,11.139,0,0.613,1.135,0.249,0.582,0.292,2280.302,2858.137,1687.975,2370.337,314.343
Track_280,280,2,0,0,0,0,0,0.100,3.400,3.500,0.064,280,16.829,46.461,0,0.638,0.638,0.638,0.638,NaN,2722.872,2901.965,2543.780,2901.965,179.093
Track_281,281,2,0,0,0,0,0,0.100,3.400,3.500,0.066,281,25.182,45.689,0,0.661,0.661,0.661,0.661,NaN,1821.270,1826.649,1815.891,1826.649,5.379
Track_282,282,2,0,0,0,0,0,0.100,3.400,3.500,0.056,282,17.854,38.637,0,0.562,0.562,0.562,0.562,NaN,1662.322,1734.645,1589.998,1734.645,72.323
Track_283,283,9,0,0,0,0,0,0.800,3.400,4.200,0.105,283,1.834,38.096,0,0.785,1.394,0.334,0.783,0.295,2113.511,2661.628,1750.163,2019.638,329.790
Track_284,284,12,0,0,0,0,0,1.100,3.400,4.500,0.193,284,37.714,21.362,0,1.012,2.152,0.111,0.923,0.657,2121.554,2630.309,1556.198,2158.113,385.795
Track_285,285,10,0,0,0,0,0,0.900,3.500,4.400,0.028,285,7.914,32.743,0,0.991,1.939,0.258,0.795,0.554,1974.119,2720.173,1594.329,1907.553,335.242
Track_286,286,6,0,0,0,0,0,0.500,3.500,4.000,0.140,286,47.663,22.519,0,1.603,2.468,0.713,1.702,0.662,1769.257,2173.202,1510.877,1789.568,239.685
Track_287,287,4,0,0,0,0,0,0.300,3.500,3.800,0.078,287,7.633,27.605,0,0.921,1.519,0.495,0.750,0.533,2013.660,2576.851,1563.916,2176.721,394.493
Track_288,288,4,0,0,0,0,0,0.300,3.500,3.800,0.086,288,23.845,18.504,0,0.509,0.807,0.053,0.666,0.400,2307.414,2673.000,1802.571,2508.028,328.835
Track_289,289,3,0,0,0,0,0,0.200,3.500,3.700,0.034,289,9.852,17.762,0,0.990,1.036,0.944,1.036,0.065,2112.427,2415.548,1706.041,2215.691,298.717
Track_290,290,8,0,0,0,0,0,0.700,3.500,4.200,0.132,290,24.839,8.897,0,0.806,1.449,0.321,0.650,0.420,2195.862,3082.144,1631.705,2298.833,446.415
Track_291,291,3,0,0,0,0,0,0.200,3.500,3.700,0.064,291,46.113,5.277,0,0.556,0.639,0.474,0.639,0.117,2004.638,2381.705,1765.498,1866.712,269.809
Track_292,292,2,0,0,0,0,0,0.100,3.500,3.600,0.030,292,40.542,2.449,0,0.300,0.300,0.300,0.300,NaN,2007.273,2271.747,1742.799,2271.747,264.474
Track_293,293,5,0,0,0,0,0,0.400,3.500,3.900,0.189,293,17.378,50.968,0,1.573,3.200,0.000,2.155,1.398,2046.146,2468.102,1598.991,1899.882,337.536
Track_294,294,6,0,0,0,0,0,0.500,3.500,4.000,0.055,294,13.437,47.238,0,0.459,0.964,0.085,0.279,0.374,2109.193,2816.552,1658.910,2056.846,357.403
Track_295,295,3,0,0,0,0,0,0.200,3.600,3.800,0.087,295,4.968,44.451,0,0.443,0.591,0.295,0.591,0.209,1647.147,1710.596,1544.680,1686.166,73.138
Track_296,296,7,0,0,0,0,0,0.600,3.600,4.200,0.191,296,8.452,45.564,0,1.065,1.660,0.277,1.223,0.501,1951.436,2263.475,1678.796,1980.546,195.110
Track_297,297,2,0,0,0,0,0,0.100,3.600,3.700,0.043,297,14.620,39.979,0,0.426,0.426,0.426,0.426,NaN,2446.943,2718.781,2175.105,2718.781,271.838
Track_298,298,4,0,0,0,0,0,0.300,3.600,3.900,0.144,298,29.319,41.033,0,1.061,1.765,0.427,0.989,0.672,2044.096,2472.033,1755.274,2039.028,266.713
Track_299,299,6,0,0,0,0,0,0.500,3.600,4.100,0.111,299,28.507,33.450,0,0.401,0.778,0.177,0.270,0.248,2132.630,2401.334,1951.659,2182.742,164.301
Track_300,300,5,0,0,0,0,0,0.400,3.600,4.000,0.112,300,31.467,16.480,0,0.903,1.628,0.278,1.015,0.570,2351.581,2847.382,1816.327,2535.232,391.892
Track_301,301,4,0,0,0,0,0,0.300,3.600,3.900,0.125,301,3.408,8.289,0,1.278,1.467,1.131,1.235,0.172,2239.484,3347.838,1685.666,2000.835,650.366
Track_302,302,15,0,0,0,0,0,1.400,3.600,5.000,0.210,302,32.777,7.664,0,0.702,1.077,0.367,0.685,0.215,2637.755,3514.842,1767.395,2576.782,537.392
Track_303,303,6,0,0,0,0,0,0.500,3.600,4.100,0.095,303,23.393,1.022,0,0.724,1.062,0.549,0.595,0.219,2372.030,3272.845,1570.571,2479.149,560.800
Track_304,304,2,0,0,0,0,0,0.100,3.800,3.900,0.075,304,40.904,5.097,0,0.747,0.747,0.747,0.747,NaN,2722.717,3664.697,1780.736,3664.697,941.981
Track_305,305,6,0,0,0,0,0,0.500,3.700,4.200,0.143,305,45.509,42.523,0,1.705,2.108,1.234,1.741,0.406,1770.027,1957.141,1668.875,1744.316,91.921
Track_306,306,4,0,0,0,0,0,0.300,3.700,4.000,0.021,306,25.238,45.743,0,1.100,1.540,0.455,1.306,0.571,1884.669,2098.941,1654.148,1975.177,167.898
Track_307,307,9,0,0,0,0,0,0.800,3.700,4.500,0.058,307,21.009,39.410,0,0.326,0.739,0.030,0.385,0.228,2350.777,2964.699,1767.329,2300.967,335.563
Track_308,308,2,0,0,0,0,0,0.100,3.800,3.900,0.085,308,11.653,38.429,0,0.847,0.847,0.847,0.847,NaN,2251.164,2591.204,1911.125,2591.204,340.040
Track_309,309,5,0,0,0,0,0,0.400,3.700,4.100,0.041,309,42.526,31.090,0,1.118,1.236,1.002,1.221,0.128,2135.037,2999.529,1562.044,1880.760,520.176
Track_310,310,3,0,0,0,0,0,0.200,3.700,3.900,0.022,310,29.062,30.889,0,1.597,1.598,1.597,1.598,8.557E-4,2091.544,2328.653,1837.089,2108.891,201.055
Track_311,311,13,0,0,0,0,0,1.200,3.700,4.900,0.084,311,16.570,27.534,0,0.835,1.723,0.220,0.793,0.481,2108.103,2871.889,1543.858,1956.465,420.648
Track_312,312,3,0,0,0,0,0,0.200,3.700,3.900,0.102,312,9.576,26.517,0,0.745,1.220,0.270,1.220,0.672,2005.715,2220.551,1842.547,1954.047,158.585
Track_313,313,9,0,0,0,0,0,0.800,3.700,4.500,0.161,313,28.658,24.217,0,0.993,1.790,0.459,0.910,0.514,2113.806,2368.389,1551.188,2260.616,256.066
Track_314,314,14,0,0,0,0,0,1.300,3.700,5.000,0.032,314,31.169,10.689,0,0.850,1.618,0.082,0.846,0.504,2418.128,3571.444,1842.690,2468.373,415.390
Track_315,315,2,0,0,0,0,0,0.100,3.700,3.800,0.149,315,47.573,30.674,0,1.491,1.491,1.491,1.491,NaN,1747.025,1951.594,1542.456,1951.594,204.569
Track_316,316,2,0,0,0,0,0,0.100,3.900,4.000,0.085,316,34.961,42.942,0,0.851,0.851,0.851,0.851,NaN,1753.112,1818.667,1687.558,1818.667,65.555
Track_317,317,10,0,0,0,0,0,0.900,3.900,4.800,0.053,317,14.651,39.932,0,0.722,1.699,0.283,0.517,0.470,2248.135,3278.854,1595.346,2157.741,525.751
Track_318,318,2,0,0,0,0,0,0.100,3.900,4.000,0.081,318,16.717,25.602,0,0.807,0.807,0.807,0.807,NaN,2122.914,2423.269,1822.559,2423.269,300.355
Track_319,319,18,0,0,0,0,0,1.700,3.900,5.600,0.120,319,13.046,25.469,0,0.683,1.209,0.175,0.605,0.315,2223.647,3198.186,1540.628,2296.230,465.949
Track_320,320,5,0,0,0,0,0,0.400,3.900,4.300,0.118,320,46.144,5.189,0,1.068,1.868,0.369,1.234,0.640,2105.870,2589.362,1512.412,2146.466,430.567
Track_321,321,8,0,0,0,0,0,0.700,3.900,4.600,0.061,321,15.766,49.183,0,1.005,2.272,0.200,0.869,0.730,2469.212,2981.801,1585.719,2639.801,440.720
Track_322,322,2,0,0,0,0,0,0.100,4.000,4.100,0.152,322,26.085,38.634,0,1.519,1.519,1.519,1.519,NaN,1948.711,2061.682,1835.739,2061.682,112.972
Track_323,323,3,0,0,0,0,0,0.200,4.000,4.200,0.075,323,9.802,17.700,0,0.570,0.779,0.361,0.779,0.296,2336.694,2753.789,1881.461,2374.833,357.146
Track_324,324,3,0,0,0,0,0,0.200,4.100,4.300,0.071,324,9.708,26.614,0,0.526,0.867,0.185,0.867,0.482,1893.058,2057.609,1655.136,1966.430,172.305
Track_325,325,2,0,0,0,0,0,0.100,4.100,4.200,0.062,325,15.919,28.335,0,0.620,0.620,0.620,0.620,NaN,2144.447,2202.165,2086.729,2202.165,57.718
Track_326,326,6,0,0,0,0,0,0.500,4.100,4.600,0.109,326,43.866,12.936,0,0.915,1.596,0.159,1.005,0.532,2008.573,2397.803,1568.290,2172.198,297.830
Track_327,327,2,0,0,0,0,0,0.100,4.100,4.200,0.087,327,11.853,11.248,0,0.873,0.873,0.873,0.873,NaN,2321.845,2547.294,2096.396,2547.294,225.449
Track_328,328,5,0,0,0,0,0,0.400,4.100,4.500,0.096,328,3.406,8.346,0,0.822,1.341,0.326,0.905,0.421,2337.629,2697.041,1915.367,2481.499,321.488
Track_329,329,4,0,0,0,0,0,0.300,4.100,4.400,0.155,329,17.849,8.319,0,1.146,1.564,0.590,1.286,0.502,2276.075,2831.906,2023.742,2151.124,324.080
Track_330,330,7,0,0,0,0,0,0.600,4.100,4.700,0.105,330,29.435,8.877,0,1.756,3.027,0.681,2.070,1.052,1898.053,2142.604,1532.725,1887.471,203.623
Track_331,331,2,0,0,0,0,0,0.100,4.100,4.200,0.044,331,39.226,41.947,0,0.442,0.442,0.442,0.442,NaN,1783.488,2017.032,1549.945,2017.032,233.543
Track_332,332,2,0,0,0,0,0,0.100,4.100,4.200,0.168,332,29.369,40.980,0,1.679,1.679,1.679,1.679,NaN,2106.733,2257.180,1956.285,2257.180,150.447
Track_333,333,4,0,0,0,0,0,0.300,4.100,4.400,0.058,333,11.746,38.381,0,0.335,0.528,0.087,0.389,0.225,2227.658,2797.099,1865.172,2256.252,357.757
Track_334,334,2,0,0,0,0,0,0.100,4.200,4.300,0.069,334,22.176,47.663,0,0.691,0.691,0.691,0.691,NaN,2453.600,2576.248,2330.953,2576.248,122.648
Track_335,335,5,0,0,0,0,0,0.400,4.200,4.600,0.083,335,13.374,47.253,0,0.688,0.840,0.536,0.829,0.169,2212.550,2780.162,1599.679,2211.102,443.949
Track_336,336,4,0,0,0,0,0,0.300,4.200,4.500,0.133,336,34.958,42.908,0,0.824,1.187,0.610,0.675,0.316,2109.735,2566.155,1940.505,1988.539,264.197
Track_337,337,2,0,0,0,0,0,0.100,4.200,4.300,0.090,337,25.237,45.703,0,0.900,0.900,0.900,0.900,NaN,2224.509,2524.336,1924.683,2524.336,299.827
Track_338,338,3,0,0,0,0,0,0.200,4.200,4.400,0.017,338,47.668,22.528,0,0.880,0.940,0.819,0.940,0.086,1917.705,2108.955,1636.469,2007.691,203.116
Track_339,339,13,0,0,0,0,0,1.200,4.200,5.400,0.024,339,16.738,25.506,0,0.728,1.502,0.124,0.827,0.412,2221.959,2814.792,1546.018,2261.393,381.686
